"State","Date","New Cases","Estimated Effective R","95% CI Low","95% CI High"
"Kansas",2020-10-23,1576,1.14749965541229,1.09461183495803,1.20038747586655
"Kansas",2020-10-24,55,1.16217882456451,0.877265672007516,1.4470919771215
"Kansas",2020-10-25,64,1.17611022483576,0.910410394931472,1.44181005474004
"Kansas",2020-10-26,2232,1.1889255977272,1.14368926447864,1.23416193097576
"Kansas",2020-10-27,288,1.20053608265791,1.07399008275289,1.32708208256293
"Kansas",2020-10-28,2724,1.21103921726659,1.16971234750573,1.25236608702746
"Kansas",2020-10-29,353,1.22053584989556,1.10528483082307,1.33578686896804
"Kansas",2020-10-30,2930,1.2290122416604,1.18887005314122,1.26915443017958
"Kansas",2020-10-31,3,1.23625040605339,-0.0219483411336372,2.49444915324041
"Kansas",2020-11-01,38,1.24194642948996,0.887609680506423,1.59628317847349
"Kansas",2020-11-02,3804,1.24581524093689,1.21034508875594,1.28128539311784
"Kansas",2020-11-03,459,1.24772259187009,1.14553242773054,1.34991275600964
"Kansas",2020-11-04,2895,1.24765128596185,1.2069621293706,1.28834044255309
"Kansas",2020-11-05,460,1.24561466770972,1.14362192902644,1.347607406393
"Kansas",2020-11-06,5178,1.24162950209225,1.21127862407428,1.27198038011023
"Kansas",2020-11-07,66,1.23564805866931,0.967464797860244,1.50383131947837
"Kansas",2020-11-08,134,1.22764563864352,1.04004239951654,1.4152488777705
"Kansas",2020-11-09,5493,1.21767243631981,1.18849032918902,1.24685454345059
"Kansas",2020-11-10,462,1.20595258295596,1.10581425511877,1.30609091079316
"Kansas",2020-11-11,5217,1.1928270205606,1.16319000116672,1.22246403995447
"Kansas",2020-11-12,526,1.17862531366911,1.08584598548878,1.27140464184944
"Kansas",2020-11-13,5779,1.16361214342606,1.13580002964773,1.19142425720438
"Kansas",2020-11-14,446,1.14793596878462,1.04849905438431,1.24737288318493
"Kansas",2020-11-15,123,1.13174493079135,0.943736216003935,1.31975364557876
"Kansas",2020-11-16,6846,1.11524931127931,1.0902329686101,1.14026565394851
"Kansas",2020-11-17,971,1.09879491129826,1.0328615806761,1.16472824192042
"Kansas",2020-11-18,5383,1.08277712542591,1.05497911694388,1.11057513390794
"Kansas",2020-11-19,357,1.06751755625432,0.960338539599531,1.17469657290911
"Kansas",2020-11-20,5816,1.0532466885833,1.02687066989698,1.07962270726963
"Kansas",2020-11-21,71,1.04009283269809,0.802866282254912,1.27731938314126
"Kansas",2020-11-22,235,1.02820980722479,0.898562535735506,1.15785707871408
"Kansas",2020-11-23,7301,1.01781068550875,0.994668797395834,1.04095257362168
"Kansas",2020-11-24,441,1.00917400907984,0.915413446699433,1.10293457146025
"Kansas",2020-11-25,5243,1.0025052454623,0.975402713538135,1.02960777738646
"Kansas",2020-11-26,7,0.997782077000428,0.257793046134587,1.73777110786627
"Kansas",2020-11-27,4723,0.99472574493753,0.966281190219092,1.02317029965597
"Kansas",2020-11-28,20,0.992817207746103,0.556124374951605,1.4295100405406
"Kansas",2020-11-29,112,0.991466071007877,0.807055285740431,1.17587685627532
"Kansas",2020-11-30,5051,0.990127452208022,0.962685610160712,1.01756929425533
"Kansas",2020-12-01,290,0.988432244956787,0.874004629628941,1.10285986028463
"Kansas",2020-12-02,4263,0.986178335796391,0.9563673414285,1.01598933016428
"Kansas",2020-12-03,632,0.983264795632292,0.905955250742275,1.06057434052231
"Kansas",2020-12-04,5900,0.979662535279835,0.954406296745164,1.00491877381451
"Kansas",2020-12-05,113,0.975347677493838,0.793253125132225,1.15744222985545
"Kansas",2020-12-06,9,0.970371419175446,0.326788931403878,1.61395390694701
"Kansas",2020-12-07,5754,0.96489418996222,0.939513032693103,0.990275347231336
"Kansas",2020-12-08,391,0.959240340619961,0.862159871129267,1.05632081011065
"Kansas",2020-12-09,5624,0.953808127021332,0.928283206248485,0.979333047794178
"Kansas",2020-12-10,346,0.948914147626827,0.846270524087883,1.05155777116577
"Kansas",2020-12-11,4860,0.944707358146029,0.917380664365761,0.972034051926296
"Kansas",2020-12-12,0,NA,NA,NA
"Kansas",2020-12-13,50,0.938047875709651,0.669585066355773,1.20651068506353
"Kansas",2020-12-14,4449,0.935398976685184,0.906978985559913,0.963818967810455
"Kansas",2020-12-15,446,0.933322329707198,0.843660996966037,1.02298366244836
"Kansas",2020-12-16,4348,0.932156488100828,0.903458162612778,0.960854813588878
"Kansas",2020-12-17,286,0.932333269426837,0.820425658378415,1.04424088047526
"Kansas",2020-12-18,5457,0.934281610197705,0.908635640690271,0.959927579705138
"Kansas",2020-12-19,4,0.938283231140587,-0.0109971114546908,1.88756357373587
"Kansas",2020-12-20,24,0.94445994724146,0.555644335267171,1.33327555921575
"Kansas",2020-12-21,4259,0.952734716463241,0.923419720179138,0.982049712747343
"Kansas",2020-12-22,176,0.962829636675876,0.817860273981531,1.10779899937022
"Kansas",2020-12-23,4762,0.97418672782903,0.946152769759873,1.00222068589819
"Kansas",2020-12-24,91,0.985892241130588,0.781881859677791,1.18990262258338
"Kansas",2020-12-25,114,0.996787790236331,0.813511019970328,1.18006456050233
"Kansas",2020-12-26,15,1.00570027214342,0.49818676669722,1.51321377758962
"Kansas",2020-12-27,82,1.01184056849115,0.794115566590482,1.22956557039182
"Kansas",2020-12-28,5922,1.01499238665484,0.989332380822861,1.04065239248682
"Kansas",2020-12-29,320,1.01549972730426,0.905085528436911,1.1259139261716
"Kansas",2020-12-30,5946,1.01398952830648,0.988393962159081,1.03958509445388
"Kansas",2020-12-31,94,1.01103329654157,0.807760255278776,1.21430633780437
"Kansas",2021-01-01,4897,1.00695933469934,0.978853120544238,1.03506554885444
"Kansas",2021-01-02,0,NA,NA,NA
"Kansas",2021-01-03,0,NA,NA,NA
"Kansas",2021-01-04,4038,0.987302314917686,0.956654105257154,1.01795052457822
"Kansas",2021-01-05,310,0.977893608587287,0.867808428979258,1.08797878819532
"Kansas",2021-01-06,5288,0.967277179703804,0.940768117607406,0.993786241800202
"Kansas",2021-01-07,552,0.955780943568154,0.874221347543516,1.03734053959279
"Kansas",2021-01-08,4875,0.943719085282393,0.91644813231098,0.970990038253806
"Kansas",2021-01-09,106,0.931285698605632,0.747565968699486,1.11500542851178
"Kansas",2021-01-10,8,0.918638574308673,0.254441543175453,1.58283560544189
"Kansas",2021-01-11,4892,0.905967345765508,0.879293708586569,0.932640982944448
"Kansas",2021-01-12,225,0.893578113069065,0.770055813329736,1.01710041280839
"Kansas",2021-01-13,4554,0.881821788893096,0.854546748831157,0.909096828955036
"Kansas",2021-01-14,193,0.87095650351919,0.73928480992564,1.00262819711274
"Kansas",2021-01-15,3803,0.861074729635871,0.831580885724066,0.890568573547676
"Kansas",2021-01-16,30,0.852062857520019,0.521730296276337,1.1823954187637
"Kansas",2021-01-17,0,NA,NA,NA
"Kansas",2021-01-18,3293,0.835916168536601,0.804686718377705,0.867145618695497
"Kansas",2021-01-19,208,0.828606143657023,0.704890909976343,0.952321377337703
"Kansas",2021-01-20,3524,0.821905267800469,0.791970523006401,0.851840012594537
"Kansas",2021-01-21,311,0.815926650880076,0.715527466593237,0.916325835166915
"Kansas",2021-01-22,3049,0.810714706968185,0.778752090327585,0.842677323608785
"Kansas",2021-01-23,0,NA,NA,NA
"Kansas",2021-01-24,0,NA,NA,NA
"Kansas",2021-01-25,2609,0.798640516524853,0.764345294067909,0.832935738981797
"Kansas",2021-01-26,83,0.795561441626501,0.603651978718511,0.987470904534492
"Kansas",2021-01-27,3165,0.793034402740723,0.762005915705813,0.824062889775633
"Kansas",2021-01-28,117,0.791079276068428,0.629895051511544,0.952263500625311
"Kansas",2021-01-29,2038,0.789569208191105,0.750985672381602,0.828152744000607
"Kansas",2021-01-30,0,NA,NA,NA
"Kansas",2021-01-31,10,0.786630005924289,0.236824259282554,1.33643575256602
"Kansas",2021-02-01,1954,0.784614634272867,0.745333047516933,0.8238962210288
"Kansas",2021-02-02,147,0.782139123222911,0.639146887725201,0.925131358720622
"Kansas",2021-02-03,2132,0.779403946293232,0.741921975160717,0.816885917425747
"Kansas",2021-02-04,85,0.77671969785803,0.589321705615088,0.964117690100971
"Kansas",2021-02-05,2603,0.77439573898673,0.740582030009923,0.808209447963537
"Kansas",2021-02-06,0,NA,NA,NA
"Kansas",2021-02-07,6,0.771379936948926,0.0684033144417326,1.47435655945612
"Kansas",2021-02-08,1466,0.770658649852658,0.725707806065266,0.81560949364005
"Kansas",2021-02-09,40,0.770356539110681,0.498272685667385,1.04244039255398
"Kansas",2021-02-10,1848,0.77036735055097,0.730336696618953,0.810398004482988
"Kansas",2021-02-11,89,0.770485966131453,0.588056218232616,0.952915714030289
"Kansas",2021-02-12,1207,0.770365311387687,0.720830032789315,0.819900589986058
"Kansas",2021-02-13,0,NA,NA,NA
"Kansas",2021-02-14,15,0.767452931190175,0.323902339581733,1.21100352279862
"Kansas",2021-02-15,1285,0.763865268672763,0.716054619326628,0.811675918018898
"Kansas",2021-02-16,46,0.758747170287551,0.506885782031797,1.0106085585433
"Kansas",2021-02-17,1312,0.752413896941446,0.705449368333584,0.799378425549308
"Kansas",2021-02-18,94,0.745407301282445,0.570757735124275,0.920056867440616
"Kansas",2021-02-19,1907,0.73836954465127,0.699775597820214,0.776963491482327
"Kansas",2021-02-20,141,0.731857412140093,0.590541233377267,0.873173590902919
"Kansas",2021-02-21,0,NA,NA,NA
"Kansas",2021-02-22,863,0.721903254895966,0.665163645306395,0.778642864485537
"Kansas",2021-02-23,12,0.718912029479741,0.238655742299924,1.19916831665956
"Kansas",2021-02-24,1106,0.717465636082554,0.667490295652746,0.767440976512361
"Kansas",2021-02-25,56,0.717628333676951,0.49547935538586,0.939777311968043
"Kansas",2021-02-26,751,0.719322508135851,0.658582609229766,0.780062407041937
"Kansas",2021-02-27,0,NA,NA,NA
"Kansas",2021-02-28,0,NA,NA,NA
"Kansas",2021-03-01,638,0.73070965121004,0.664260450431844,0.797158851988236
"Kansas",2021-03-02,24,0.735631336258679,0.391782994934361,1.079479677583
"Kansas",2021-03-03,718,0.740875974998924,0.677778868528631,0.803973081469217
"Kansas",2021-03-04,40,0.746414789362057,0.478013331313164,1.01481624741095
"Kansas",2021-03-05,679,0.752232100992413,0.686820440217221,0.817643761767605
"Kansas",2021-03-06,3,0.75827516194271,-0.231000888151595,1.74755121203702
"Kansas",2021-03-07,0,NA,NA,NA
"Kansas",2021-03-08,603,0.771065376198469,0.700720116806542,0.841410635590396
"Kansas",2021-03-09,20,0.778080344753761,0.38982914171153,1.16633154779599
"Kansas",2021-03-10,738,0.785821572648132,0.721572021562712,0.850071123733552
"Kansas",2021-03-11,41,0.794439555941182,0.520181941857369,1.06869717002499
"Kansas",2021-03-12,396,0.803903906799011,0.715087853546786,0.892719960051237
"Kansas",2021-03-13,4,0.813979471132218,-0.0772598455630944,1.70521878782753
"Kansas",2021-03-14,0,NA,NA,NA
"Kansas",2021-03-15,432,0.834870513586692,0.748007247648487,0.921733779524897
"Kansas",2021-03-16,36,0.845411963564659,0.542235753537737,1.14858817359158
"Kansas",2021-03-17,593,0.856067533293911,0.780828328018234,0.931306738569588
"Kansas",2021-03-18,23,0.866888542943077,0.48174413845437,1.25203294743178
"Kansas",2021-03-19,437,0.877815635958003,0.788807766746469,0.966823505169538
"Kansas",2021-03-20,0,NA,NA,NA
"Kansas",2021-03-21,0,NA,NA,NA
"Kansas",2021-03-22,379,0.90907963291527,0.811218344066509,1.00694092176403
"Kansas",2021-03-23,63,0.918680912118928,0.676669657886428,1.16069216635143
"Kansas",2021-03-24,569,0.92818705533347,0.847015092459419,1.00935901820752
"Kansas",2021-03-25,33,0.937914681946905,0.597601339197193,1.27822802469662
"Kansas",2021-03-26,443,0.948088293786859,0.854385192570097,1.04179139500362
"Kansas",2021-03-27,0,NA,NA,NA
"Kansas",2021-03-28,0,NA,NA,NA
"Kansas",2021-03-29,433,0.981462820381734,0.883369846033324,1.07955579473014
"Kansas",2021-03-30,36,0.993694651951842,0.648276637640616,1.33911266626307
"Kansas",2021-03-31,478,1.00683746894882,0.910696469411395,1.10297846848624
"Kansas",2021-04-01,28,1.02112140419173,0.615925735913495,1.42631707246997
"Kansas",2021-04-02,452,1.03662693868114,0.934014531527943,1.13923934583434
"Kansas",2021-04-03,0,NA,NA,NA
"Kansas",2021-04-04,0,NA,NA,NA
"Kansas",2021-04-05,352,1.08821270045618,0.96293590842708,1.21348949248527
"Kansas",2021-04-06,19,1.10618940049663,0.546317258780826,1.66606154221243
"Kansas",2021-04-07,569,1.12440680914567,1.01925446425385,1.22955915403749
"Kansas",2021-04-08,22,1.14283109506931,0.58278077738045,1.70288141275816
"Kansas",2021-04-09,419,1.16117459525796,1.02820110683506,1.29414808368086
"Kansas",2021-04-10,0,NA,NA,NA
"Kansas",2021-04-11,0,NA,NA,NA
"Kansas",2021-04-12,480,1.20793465261241,1.06244803182741,1.35342127339742
"Kansas",2021-04-13,0,NA,NA,NA
"Kansas",2021-04-14,624,1.22433135050874,1.07925651200786,1.36940618900962
"Kansas",2021-04-15,12,1.22758519897787,0.0741113878243678,2.38105901013138
"Kansas",2021-04-16,490,NA,NA,NA
"Kansas",2021-04-17,0,NA,NA,NA
"Kentucky",2020-03-06,1,NA,NA,NA
"Kentucky",2020-03-07,0,NA,NA,NA
"Kentucky",2020-03-08,3,0.633611668898333,-0.274366391691936,1.5415897294886
"Kentucky",2020-03-09,1,0.684368813695336,-0.947334852750361,2.31607248014103
"Kentucky",2020-03-10,2,0.736596524006053,-0.458826643031996,1.9320196910441
"Kentucky",2020-03-11,0,NA,NA,NA
"Kentucky",2020-03-12,4,0.845497484601326,-0.0584203001298172,1.74941526933247
"Kentucky",2020-03-13,0,NA,NA,NA
"Kentucky",2020-03-14,7,0.958471511920197,0.231830113264209,1.68511291057619
"Kentucky",2020-03-15,3,1.01501828923186,-0.126729031690651,2.15676561015436
"Kentucky",2020-03-16,1,1.07043180140758,-0.95970584506602,3.10056944788118
"Kentucky",2020-03-17,4,1.12369623093411,0.0839583069786456,2.16343415488958
"Kentucky",2020-03-18,9,1.17383276858087,0.4655283867241,1.88213715043764
"Kentucky",2020-03-19,12,1.21999102930054,0.594739743021861,1.84524231557921
"Kentucky",2020-03-20,16,1.26146635313823,0.71092542666157,1.81200727961489
"Kentucky",2020-03-21,21,1.29767886182115,0.810326191077607,1.78503153256469
"Kentucky",2020-03-22,19,1.32815000977756,0.809846722659075,1.84645329689604
"Kentucky",2020-03-23,21,1.35254168470679,0.85505795739527,1.8500254120183
"Kentucky",2020-03-24,33,1.37072685063253,0.97122921304104,1.77022448822402
"Kentucky",2020-03-25,41,1.38287162258261,1.02288830167146,1.74285494349375
"Kentucky",2020-03-26,50,1.38946120528007,1.06271304957208,1.71620936098807
"Kentucky",2020-03-27,54,1.39124932502716,1.0766375463443,1.70586110371002
"Kentucky",2020-03-28,92,1.38917901782831,1.14832659170223,1.6300314439544
"Kentucky",2020-03-29,45,1.38424936535016,1.04048211293903,1.72801661776129
"Kentucky",2020-03-30,41,1.37741346636144,1.01815887662288,1.7366680561
"Kentucky",2020-03-31,165,1.36945802705082,1.19089427135768,1.54802178274396
"Kentucky",2020-04-01,84,1.36087880345983,1.11140211969179,1.61035548722787
"Kentucky",2020-04-02,73,1.35178054048798,1.0850635824332,1.61849749854275
"Kentucky",2020-04-03,0,NA,NA,NA
"Kentucky",2020-04-04,107,1.33079728667803,1.1122114516327,1.54938312172336
"Kentucky",2020-04-05,139,1.31821557848099,1.12734287698947,1.50908827997251
"Kentucky",2020-04-06,9,1.30416687426673,0.558055419467067,2.0502783290664
"Kentucky",2020-04-07,232,1.2890116253009,1.14291392151714,1.43510932908467
"Kentucky",2020-04-08,104,1.27337043269475,1.05649002738947,1.49025083800003
"Kentucky",2020-04-09,132,1.25797987982376,1.06663799950067,1.44932176014684
"Kentucky",2020-04-10,177,1.24350796527351,1.07922286720532,1.4077930633417
"Kentucky",2020-04-11,149,1.23042367816653,1.05231098739289,1.40853636894017
"Kentucky",2020-04-12,112,1.21889383214629,1.01442150785326,1.42336615643933
"Kentucky",2020-04-13,85,1.20878880993571,0.975052497363276,1.44252512250813
"Kentucky",2020-04-14,162,1.19975440534491,1.03108010629518,1.36842870439463
"Kentucky",2020-04-15,100,1.19133330850603,0.977400811803007,1.40526580520906
"Kentucky",2020-04-16,119,1.18310516069684,0.987671980551116,1.37853834084256
"Kentucky",2020-04-17,93,1.17477794790286,0.954487008348861,1.39506888745686
"Kentucky",2020-04-18,185,1.16627023293393,1.01064710123426,1.3218933646336
"Kentucky",2020-04-19,253,1.1576995471611,1.02511334476077,1.29028574956143
"Kentucky",2020-04-20,90,1.14930753629105,0.927815681950023,1.37079939063207
"Kentucky",2020-04-21,178,1.14137279218928,0.984421531654305,1.29832405272425
"Kentucky",2020-04-22,145,1.1341481357012,0.96080286118429,1.30749341021811
"Kentucky",2020-04-23,211,1.12783467875492,0.984535880036632,1.27113347747321
"Kentucky",2020-04-24,195,1.12252149655831,0.973811250973555,1.27123174214307
"Kentucky",2020-04-25,126,1.11813937986025,0.933500455007062,1.30277830471344
"Kentucky",2020-04-26,169,1.11443414641034,0.955270436127502,1.27359785669317
"Kentucky",2020-04-27,72,1.11101199586021,0.867537789619653,1.35448620210077
"Kentucky",2020-04-28,229,1.10741443497252,0.971114119057294,1.24371475088776
"Kentucky",2020-04-29,163,1.10317835275168,0.941932570774024,1.26442413472933
"Kentucky",2020-04-30,170,1.09789966426784,0.940386773087716,1.25541255544796
"Kentucky",2020-05-01,171,1.09127579715038,0.934698583600313,1.24785301070045
"Kentucky",2020-05-02,40,1.083210581915,0.760668727362254,1.40575243646775
"Kentucky",2020-05-03,304,1.07388381721183,0.957390276593189,1.19037735783047
"Kentucky",2020-05-04,147,1.06375770132039,0.897024140682156,1.23049126195863
"Kentucky",2020-05-05,452,1.05343883756502,0.958815988379673,1.14806168675036
"Kentucky",2020-05-06,124,1.04345427708234,0.863655574988729,1.22325297917594
"Kentucky",2020-05-07,227,1.03405867540411,0.901770702499635,1.16634664830859
"Kentucky",2020-05-08,125,1.02517533929411,0.847672711117096,1.20267796747112
"Kentucky",2020-05-09,171,1.01651268821239,0.865393645418466,1.16763173100632
"Kentucky",2020-05-10,17,1.00774710972913,0.530533883594555,1.4849603358637
"Kentucky",2020-05-11,224,0.998738483418516,0.867861426742681,1.12961554009435
"Kentucky",2020-05-12,293,0.989636314037245,0.875725161653721,1.10354746642077
"Kentucky",2020-05-13,99,0.980865898127582,0.785769116532966,1.1759626797222
"Kentucky",2020-05-14,361,0.972998777379858,0.871241373958687,1.07475618080103
"Kentucky",2020-05-15,181,0.966597979617246,0.82336349349317,1.10983246574132
"Kentucky",2020-05-16,195,0.962096033502766,0.824420688146835,1.0997713788587
"Kentucky",2020-05-17,20,0.9597477911673,0.530381435639547,1.38911414669505
"Kentucky",2020-05-18,248,0.959666808296327,0.837740093299964,1.08159352329269
"Kentucky",2020-05-19,164,0.961866593791021,0.81175997418105,1.11197321340099
"Kentucky",2020-05-20,131,0.966270719243493,0.797934399432726,1.13460703905426
"Kentucky",2020-05-21,139,0.972671002245209,0.808710499467035,1.13663150502338
"Kentucky",2020-05-22,213,0.980698717561015,0.847701923014397,1.11369551210763
"Kentucky",2020-05-23,124,0.989831052576604,0.814712414483367,1.16494969066984
"Kentucky",2020-05-24,30,0.999440486338285,0.641690134990112,1.35719083768646
"Kentucky",2020-05-25,57,1.00890846998195,0.748142868960039,1.26967407100385
"Kentucky",2020-05-26,276,1.017736129492,0.898714863223374,1.13675739576063
"Kentucky",2020-05-27,138,1.0255824371891,0.856613473740014,1.19455140063818
"Kentucky",2020-05-28,197,1.03218980369505,0.890314255004596,1.1740653523855
"Kentucky",2020-05-29,178,1.03729331875465,0.887669272436255,1.18691736507304
"Kentucky",2020-05-30,199,1.04057081588345,0.898838232518919,1.18230339924798
"Kentucky",2020-05-31,50,1.04168255446124,0.758775946150678,1.3245891627718
"Kentucky",2020-06-01,213,1.04039056564271,0.903406835713608,1.1773742955718
"Kentucky",2020-06-02,137,1.03669044669933,0.866190108152578,1.20719078524609
"Kentucky",2020-06-03,198,1.03091419152343,0.889484631225611,1.17234375182125
"Kentucky",2020-06-04,296,1.02370487423896,0.908438225424642,1.13897152305328
"Kentucky",2020-06-05,270,1.01590909329037,0.895680363195911,1.13613782338482
"Kentucky",2020-06-06,308,1.00839137517526,0.896240567532112,1.1205421828184
"Kentucky",2020-06-07,34,1.00187606492654,0.665417879991379,1.33833424986169
"Kentucky",2020-06-08,308,0.996869221333359,0.885360840960248,1.10837760170647
"Kentucky",2020-06-09,190,0.993653105789012,0.851909177592416,1.13539703398561
"Kentucky",2020-06-10,138,0.992317937552342,0.826110771967944,1.15852510313674
"Kentucky",2020-06-11,99,0.992786460953498,0.796507332512233,1.18906558939476
"Kentucky",2020-06-12,224,0.994875228686839,0.864250926040774,1.1254995313329
"Kentucky",2020-06-13,253,0.998322682520078,0.875199800064409,1.12144556497575
"Kentucky",2020-06-14,47,1.00281875520758,0.716515847086412,1.28912166332875
"Kentucky",2020-06-15,211,1.00803219778426,0.872557130764215,1.1435072648043
"Kentucky",2020-06-16,36,1.01367522651165,0.684776996472389,1.34257345655092
"Kentucky",2020-06-17,291,1.0195691663966,0.903551211023192,1.13558712177001
"Kentucky",2020-06-18,201,1.02563888688424,0.885627761710253,1.16565001205823
"Kentucky",2020-06-19,238,1.03185662302128,0.902798748998734,1.16091449704382
"Kentucky",2020-06-20,171,1.03816829664608,0.885447170895688,1.19088942239646
"Kentucky",2020-06-21,119,1.04449205358621,0.860862575074747,1.22812153209766
"Kentucky",2020-06-22,154,1.05078663846183,0.888881627910184,1.21269164901348
"Kentucky",2020-06-23,250,1.05713785874259,0.929682152934731,1.18459356455045
"Kentucky",2020-06-24,199,1.06380444165794,0.920497274346064,1.20711160896981
"Kentucky",2020-06-25,271,1.07116921342174,0.947941624903664,1.19439680193982
"Kentucky",2020-06-26,240,1.07963872106996,0.948177686714465,1.21109975542545
"Kentucky",2020-06-27,304,1.08952326712445,0.972183655416827,1.20686287883207
"Kentucky",2020-06-28,143,1.10093881386597,0.928959440922703,1.27291818680923
"Kentucky",2020-06-29,177,1.1137657206805,0.958286424620353,1.26924501674064
"Kentucky",2020-06-30,259,1.12765982013412,0.99832935095361,1.25699028931463
"Kentucky",2020-07-01,198,1.14209101089526,0.993230735557365,1.29095128623315
"Kentucky",2020-07-02,256,1.15637819029473,1.02464645345868,1.28810992713078
"Kentucky",2020-07-03,285,1.16977006908892,1.04419953223056,1.29534060594729
"Kentucky",2020-07-04,54,1.181558703393,0.891630620820183,1.47148678596581
"Kentucky",2020-07-05,3,1.19125124216642,-0.0438434594923112,2.42634594382515
"Kentucky",2020-07-06,752,1.19870905534802,1.12045498377775,1.2769631269183
"Kentucky",2020-07-07,356,1.20414295031109,1.09015136481039,1.31813453581179
"Kentucky",2020-07-08,384,1.20795670144121,1.09802609219802,1.31788731068441
"Kentucky",2020-07-09,372,1.21054083802123,1.09873188339979,1.32234979264267
"Kentucky",2020-07-10,500,1.21214438389432,1.11563928517725,1.30864948261139
"Kentucky",2020-07-11,454,1.2128249845847,1.11152043007073,1.31412953909867
"Kentucky",2020-07-12,232,1.21246215372216,1.07076938203834,1.35415492540599
"Kentucky",2020-07-13,365,1.21082625669417,1.09793719202089,1.32371532136745
"Kentucky",2020-07-14,575,1.20768758084132,1.11786187922801,1.29751328245463
"Kentucky",2020-07-15,446,1.20290365091264,1.10111364660013,1.30469365522514
"Kentucky",2020-07-16,469,1.19646173829281,1.09746518482178,1.29545829176383
"Kentucky",2020-07-17,545,1.1884823164314,1.09695406031736,1.28001057254544
"Kentucky",2020-07-18,588,1.17920701033783,1.09143350212622,1.26698051854944
"Kentucky",2020-07-19,850,1.16895868929549,1.0962732784793,1.24164410011168
"Kentucky",2020-07-20,378,1.15808575644387,1.04959777214915,1.26657374073858
"Kentucky",2020-07-21,660,1.14692274670833,1.06521704734474,1.22862844607192
"Kentucky",2020-07-22,531,1.13578803199753,1.04513993800595,1.22643612598911
"Kentucky",2020-07-23,659,1.1249862105053,1.04400425944352,1.20596816156709
"Kentucky",2020-07-24,800,1.11478486625602,1.0416191006484,1.18795063186364
"Kentucky",2020-07-25,767,1.10536732342071,1.0309604525291,1.17977419431233
"Kentucky",2020-07-26,287,1.09679560054969,0.975630000104559,1.21796120099482
"Kentucky",2020-07-27,568,1.08903794195067,1.00321472262822,1.17486116127312
"Kentucky",2020-07-28,626,1.08204489028336,1.00055702055874,1.16353276000798
"Kentucky",2020-07-29,603,1.0758117546039,0.993023828647114,1.15859968056069
"Kentucky",2020-07-30,653,1.07038044334502,0.991026224424373,1.14973466226567
"Kentucky",2020-07-31,849,1.06579073259117,0.996345945370333,1.13523551981201
"Kentucky",2020-08-01,631,1.06201433187689,0.981604709890818,1.14242395386296
"Kentucky",2020-08-02,354,1.05892490244274,0.951726469080945,1.16612333580453
"Kentucky",2020-08-03,534,1.05632459102664,0.969150880436294,1.14349830161698
"Kentucky",2020-08-04,709,1.054008138398,0.978436939714096,1.12957933708191
"Kentucky",2020-08-05,614,1.05181363425279,0.970690888027449,1.13293638047813
"Kentucky",2020-08-06,612,1.04961961579261,0.968449216619065,1.13079001496616
"Kentucky",2020-08-07,712,1.0473254575365,0.972153084727865,1.12249783034513
"Kentucky",2020-08-08,839,1.044833074472,0.975665918349177,1.11400023059482
"Kentucky",2020-08-09,330,1.04206549286059,0.931924745167793,1.15220624055339
"Kentucky",2020-08-10,423,1.03902031845154,0.941880032896161,1.13616060400692
"Kentucky",2020-08-11,698,1.03583410167774,0.96032922673526,1.11133897662023
"Kentucky",2020-08-12,1109,1.03279763822686,0.972984099312734,1.09261117714099
"Kentucky",2020-08-13,760,1.03025791089276,0.958093367794911,1.1024224539906
"Kentucky",2020-08-14,706,1.02848432991275,0.953675273263301,1.10329338656221
"Kentucky",2020-08-15,665,1.02757505984595,0.95052843245237,1.10462168723953
"Kentucky",2020-08-16,206,1.02747104747575,0.889047860024686,1.16589423492681
"Kentucky",2020-08-17,727,1.02804793362009,0.954342905824816,1.10175296141536
"Kentucky",2020-08-18,660,1.02920454193742,0.951805338698147,1.10660374517669
"Kentucky",2020-08-19,688,1.03089824784133,0.955028043515853,1.1067684521668
"Kentucky",2020-08-20,742,1.03309805172649,0.959962871742163,1.10623323171081
"Kentucky",2020-08-21,732,1.03571874546299,0.961992380811481,1.1094451101145
"Kentucky",2020-08-22,793,1.03856162139571,0.967630488187358,1.10949275460407
"Kentucky",2020-08-23,176,1.04131173491859,0.890549933757611,1.19207353607958
"Kentucky",2020-08-24,656,1.04359322865503,0.965417687557815,1.12176876975225
"Kentucky",2020-08-25,741,1.04504148374659,0.971435218508106,1.11864774898508
"Kentucky",2020-08-26,744,1.0453569831024,0.971888188459515,1.11882577774528
"Kentucky",2020-08-27,780,1.04429026259087,0.972573552744635,1.1160069724371
"Kentucky",2020-08-28,615,1.04163108727969,0.960967698461794,1.12229447609759
"Kentucky",2020-08-29,977,1.03722955135267,0.973366851801092,1.10109225090424
"Kentucky",2020-08-30,256,1.0310706859471,0.906681833224164,1.15545953867004
"Kentucky",2020-08-31,714,1.02338736381182,0.949183196182151,1.09759153144149
"Kentucky",2020-09-01,878,1.01474303306339,0.948110192309218,1.08137587381757
"Kentucky",2020-09-02,942,1.00600718294768,0.941955169738825,1.07005919615654
"Kentucky",2020-09-03,1363,0.998172277681308,0.945131166788805,1.05121338857381
"Kentucky",2020-09-04,1433,0.992072406735649,0.940501306176548,1.04364350729475
"Kentucky",2020-09-05,516,0.988115213926224,0.902344956078079,1.07388547177437
"Kentucky",2020-09-06,156,0.986187000830838,0.830348397588444,1.14202560407323
"Kentucky",2020-09-07,373,0.985785954871428,0.885024472447947,1.08654743729491
